Speech,Label
মাংস আরও রান্না হলে ভালো হতো,2
আলু ভর্তা আহামরি কিছু না,2
রোস্ট আরও বেশি দরকার,2
বার্গার আর আরেক্টু বাড়ালে জমতো,2
বার্গার মোটামটি ভালো,2
সিংগারা ভালো ছিল কিন্তু দামে বেশি,2
ভাত আরও রান্না হলে ভালো হতো,2
ফ্রেন্স ফ্রাই আর আরেক্টু বাড়ালে জমতো,2
ডাল আর আরেক্টু বাড়ালে জমতো,2
মাছের তরকারি এভারেজ লেগেছ,2
কমলা মোটামুটি,2
ডাল দাম অনুযায়ী মোটামুটি,2
খিচুড়ি এভারেজ,2
বার্গার আর একটু হলে জমে যেত,2
সিংগারা পরিমাণে মাঝারি,2
কালা ভূনা দাম অনুযায়ী মোটামুটি,2
মাছের তরকারি আর একটু বাড়ালে আরো ভালো হতো,2
দুধ মুটামুটি ভালো,2
পিঠা আর আরেক্টু হলে জমতো,2
মাছের তরকারি এভারেজ,2
সমুচা আরও বেশি দরকার,2
কালা ভূনা খেতে মুটামুটি,2
নিরামিষ আর একটু বাড়ালে আরো ভালো হতো,2
কাবাব দাম অনুযায়ী মোটামুটি,2
দুধ তুলনা মূলক ভাবে কম,2
কমলা আরও বেশি দরকার,2
নিরামিষ আরও বেশি দরকার,2
পিঠা মোটামুটি,2
পোলাও এভারেজ লেগেছ,2
পোলাও আরও রান্না হলে ভালো হতো,2
সিংগারা আরও বেশি দরকার,2
কমলা খেতে মোটামটি,2
সিংগারা আর আরেক্টু বাড়ালে জমতো,2
আপেল এভারেজ,2
খিচুড়ি ভালো ছিল কিন্তু দামে বেশি,2
সমুচা আর একটু হলে জমে যেত,2
ডাল আর একটু হলে জমতো,2
দুধ আরও রান্না হলে ভালো হতো,2
কালা ভূনা আর একটু বাড়ালে আরো ভালো হতো,2
বার্গার ভালো ছিল কিন্তু দামে বেশি,2
ডিমের তরকারি তুলনা মূলক ভাবে কম,2
কাচ্চি মুটামুটি ভালো,2
সবজি খেতে মোটামটি,2
সমুচা আর একটু হলে জমতো,2
ভাত পরিমাণে মাঝারি,2
কালা ভূনা আরও বেশি দরকার,2
বার্গার আর একটু হলে জমতো,2
মাংস আর একটু বাড়ালে আরো ভালো হতো,2
ফ্রেন্স ফ্রাই পরিমাণে মাঝারি,2
